ID,AMNH160033,AMNH154523,AMNH154517,AMNH154518,AMNH194008,AMNH194013,AMNH155116,AMNH155118,AMNH155119,AMNH157087,AMNH155120,AMNH154515,AMNH108877,AMNH154531,AMNH108871,M60755,M09349,M09309,M07161,M06966,JM20259,JM20237,JM20236,JM18941,JM15131,JM15024,JM07188,U05775,DCM10005,CM15496,CM15495,CM15494,CM07886,CM07288,CM07028,CM07009,CM07001,CM06317,M15158,CM01223,CM01210,CM01035,CM01033,CM01023,CM01022,M22902,M09097,M08615,AMNH183379,AMNH109407,AMNH194015,AMNH65690,AMNH35688,AMNH154521,AMNH196840,AMNH196848,M12410,M08096,M03789,NQG0006,M07943,CM07924,CM07007,CM06316,CM01219,M05044,M09081,M08673,U02261,U00489,U00458,U00306,U00457,M03571,M03502,M03462,M03354,M03291,M03023,J09486,J07038,J06411,J04820,J04578,J04577,J03853,J03611,M06371,M07863,J03544,NQG0004,NQG0003,NQG0002,NQG0001,M63488,M63485,M63372,M63361,M62857,M62855,M49643,M16042,M16041,M15817,M13970,M11214,M10934
"Z LM97 L Major palatine foramen, anterior",9.553134918,9.43658371,4.176570511,3.824353409,5.476947784,8.102905273,5.372011948,9.05145874,5.217766571,14.39762878,7.960218048,4.385839462,8.668875122,3.012365913,11.95010986,19.16493835,54.07228394,51.32233276,54.62133179,51.84194946,-32.5819397,2.226273155,-6.423232269,-20.15,-5.109397125,-25.43626556,-29.54168396,11.24889297,-17.18184204,-8.354188538,-12.78940353,-12.89080353,-5.761649704,-11.96666412,-16.10487213,-7.619018555,-14.82517242,-6.253800583,-9.935826874,-13.6372406,-7.049451447,-15.74879303,-11.46316528,-9.303814697,-6.970716095,6.278374863,0.265899277,7.020844269,12.19399567,15.23683472,13.04254913,14.09409637,13.40410614,-11.38997192,3.664409637,8.282912445,47.53595276,7.550668335,-3.377433777,14.4086853,-14.13867798,-10.51850433,-7.626011658,-8.689083099,-14.15051117,-0.730305099,6.958898163,7.898864746,10.00921173,10.9089592,8.520466614,7.619843292,10.77471313,-22.67870789,-21.16501617,-16.57628632,-20.75326385,-18.1368515,-14.42031403,-15.68723755,-16.5654892,-28.94497986,-34.02086487,-12.06946793,-16.50756226,-28.35401611,5.054859161,0.998842335,52.84942017,-1.282219982,15.86052246,14.36109161,11.75062332,16.4319931,11.39940262,9.06164093,14.11731415,9.863683319,15.35397034,17.9486145,15.78733826,11.73488998,46.89494324,11.09088593,50.5142395,51.38258667,49.35684204
"X LM96 R Major palatine foramen, anterior",-14.38611908,-16.07274017,-11.74097137,-8.548784637,-6.919813538,-8.254773712,-13.09747314,-11.76055984,-6.394245911,-15.09896088,-7.495342255,-3.154445267,-8.680345917,-7.690776825,0.901167202,-9.498435211,12.69067001,2.404848289,-2.357262421,-0.074623579,-7.368134308,-12.77289581,16.30627747,-11.74388657,20.91201935,-0.178278935,7.373835754,-13.39329681,-10.55284653,7.314749908,-16.33594971,-13.62539978,6.384988785,-11.0716423,-15.66907349,10.90255585,-9.153421021,8.756811523,15.69029083,-12.20916443,10.66162643,-13.46328125,-16.21137543,14.47766418,13.02219696,6.377809906,-2.473619843,9.707043457,-17.54056396,-14.82750092,-18.67564545,-17.37046814,-11.89271622,-0.046826422,-8.498262787,-10.45447083,-7.397716522,-5.199659348,1.41011076,17.41184692,-17.30270386,-13.02844238,16.42760315,9.546307373,-14.83943787,-1.950557709,-2.306940651,3.890804672,-12.32312927,-16.73089142,-4.782209015,-16.39975128,-11.00227737,-24.67243958,-26.02583008,-16.49524384,-17.33274078,20.37356873,16.22341309,3.665454865,5.104439545,-11.83955231,-3.23272934,2.870147896,4.025769424,-11.53694458,-6.64469223,-5.640857697,2.381968117,7.768804932,14.11361694,13.04636383,15.05149689,25.07107391,-5.798377991,-5.242064285,-10.82654037,-9.535488892,-6.815847778,-8.226207733,-9.015673828,-10.03765564,-11.12952347,-2.019160271,-10.47824936,-5.206011963,12.39092102
"Y LM96 R Major palatine foramen, anterior",-19.85062561,-20.57551117,-16.39354401,-15.29914093,-17.00351715,-18.07619324,-18.5371933,-17.88787079,-15.72250977,-22.76639862,-17.50101776,-16.04687653,-17.83731232,-16.52268219,-19.30247955,-37.02881165,-31.62956848,-26.7513916,-30.92645264,-27.68344116,-9.490287018,-12.37966614,-19.50763702,-11.69002838,-17.74642181,-7.225025177,-5.400910568,-33.99688416,-12.70106201,-7.932929993,-15.39271698,-14.23386078,-14.5566925,-13.13420105,-12.82996674,-7.409004211,-13.03659515,-9.413140869,-28.7740448,-12.0999054,-9.304520416,-11.03294907,-16.27763824,-7.603097534,-9.688127899,-18.90026398,-16.02624359,-12.26056595,-25.81079407,-23.84728851,-27.36921997,-25.16428223,-24.41726532,-12.71179733,-14.97534943,-17.32838898,-25.85489502,-23.12507935,-16.58540497,27.86398315,-14.00578461,-13.61323853,-7.19596405,-7.606925964,-13.52236786,-17.92963257,-22.15179443,-19.98746643,-28.66165466,-30.50359497,-28.78989258,-21.68804016,-30.60551453,-16.23329468,-21.39137268,-19.57119904,-20.03420868,-27.08470764,-16.1665451,-7.196890259,-5.876078415,-4.672010803,-6.067737579,-7.865937042,-4.768209457,-8.868893433,-18.16321564,-16.60791779,-31.84307251,-18.23322754,35.64197998,29.81938782,28.86567688,28.85687561,-28.20314636,-25.61248779,-33.90491333,-29.02979126,-38.46464233,-38.4590332,-34.70232544,-29.78972778,-26.11985779,-44.98045349,-28.23995361,-26.35550232,-26.39921265
"Z LM96 R Major palatine foramen, anterior",6.951617432,6.203163147,2.618623352,9.588931274,11.02559204,5.933446884,4.224562073,6.940553284,9.923129272,19.41557159,13.19675751,9.864495087,13.07104187,9.441397858,12.96515045,16.7401001,49.2345459,49.78153992,51.64064941,50.00428772,-33.99347839,-2.903668785,-5.874373245,-19.65508881,-5.083596802,-26.68050537,-31.99297485,8.639173126,-10.56022491,-14.44672241,-5.24825592,-6.589687347,-11.29045944,-6.261061096,-8.910101318,-14.57223663,-9.101138306,-12.26351395,-6.667002106,-7.720816803,-12.02599716,-9.379698181,-4.399427414,-15.94530029,-13.01539764,3.453741837,0.861935329,0.966113758,20.29207764,20.17976227,19.62671051,20.79961243,19.06582031,-14.71279602,8.975940704,5.438564301,45.63308105,8.130335999,-2.814334869,14.04511719,-7.148808289,-5.579905319,-14.78911438,-14.57919312,-7.722472382,0.055825603,7.38237381,3.543098068,8.205075836,9.379389954,6.342427444,9.638358307,8.904014587,-22.83250732,-21.52615662,-15.02399597,-21.97938232,-22.68025665,-17.97086182,-19.09318237,-21.70333557,-30.13819275,-36.60785828,-16.19654083,-21.09197083,-29.2168396,10.51940079,1.358792019,49.54406128,-1.776053619,13.25036621,15.50080872,11.75062943,16.43232727,9.251436615,7.507730103,12.53301315,7.625757599,12.15001907,16.30175171,13.46485901,10.50281143,44.81409912,9.05453949,49.58235779,50.81488037,44.82224121
"X LM95 L Major palatine foramen, posterior",-4.112319183,-5.215544891,-3.10989933,-5.245822144,-4.229443741,2.472692108,-2.322581291,-1.840997314,-3.522227859,-16.089505,-4.725940323,-0.715792227,-7.555843353,-3.521983337,-5.184477615,-6.650107574,7.346849823,1.003403664,-3.023753357,-0.965384102,0.123355305,-3.357448959,7.278282166,-4.078817749,10.45623932,7.053559875,14.25549011,-9.602630615,-3.847730637,0.183495045,-7.382102203,-6.811587524,0.047988272,-4.504838943,-7.517024231,3.852126694,-1.451296234,0.457126379,15.87310638,-4.900715256,5.639233398,-5.279169083,-9.527877808,7.862039948,6.854586029,-5.366415787,-7.618125916,-2.453389359,-16.46428528,-15.43576508,-17.86397552,-18.54165039,-13.66060028,-7.046047974,-4.959134674,-0.850493145,-4.331213379,-12.48345261,-4.778536606,23.4400116,-8.875306702,-5.746038055,9.446907043,1.034403324,-9.089173889,-8.751383209,-7.764775085,-7.674484253,-7.761689758,-14.08288269,-3.371042252,-10.36981888,-8.9860466,-14.7542099,-16.29104004,-8.103311157,-9.910640717,14.89146729,5.623645401,6.422194672,5.258311844,-3.545274734,4.199717331,3.819050598,5.00434494,-3.47292366,-5.535415268,-12.72709503,1.977876854,-1.627057648,20.53424988,20.24228363,20.96492615,30.97173462,-4.463101959,-3.026054573,-8.326687622,-6.693513489,-5.705006027,-6.530124664,-5.507069016,-6.646424866,-7.642427826,-1.195207787,-8.202438354,-2.080344963,6.94776001
"Y LM95 L Major palatine foramen, posterior",-22.5772171,-25.72537842,-21.50495605,-9.281430054,-10.45837402,-21.94842682,-22.20924377,-22.50143127,-9.629086304,-17.53748322,-11.01644058,-9.217146301,-11.22780075,-9.671127319,-13.68337097,-27.78656616,-22.17011108,-18.2550354,-21.6114975,-18.43312225,-7.859197998,-16.91492157,-19.17926636,-6.568595123,-18.85228882,-6.587091827,-4.082636642,-22.33426819,-7.514067078,-11.42465591,-9.334742737,-8.85089035,-15.81477814,-8.09575882,-7.728019714,-11.78560562,-9.238050842,-12.34424057,-23.34071655,-8.250031281,-11.52916412,-6.706290436,-11.56565552,-12.03021927,-13.63302612,-15.89411469,-10.87491989,-15.85063171,-17.23153687,-19.37411346,-19.33594818,-19.27504578,-18.54196777,-14.12324524,-9.10864563,-21.44477234,-16.39520416,-17.35502319,-11.35156479,36.28275757,-8.963573456,-8.788812256,-11.84912338,-10.7401123,-9.220829773,-11.7289444,-16.86424408,-19.09173737,-18.80011139,-19.55829773,-18.17943573,-25.38294678,-19.73594818,-11.06550903,-17.3765213,-12.97416077,-15.9837677,-18.3459549,-19.39715118,-7.886105347,-6.724320984,-4.108643723,-5.527274704,-8.502758026,-6.351974487,-8.101535797,-16.49082489,-10.9536377,-20.41122742,-20.46995392,41.86529846,34.73509827,34.48613892,34.51918335,-18.00856934,-15.78246155,-23.87799225,-19.34865112,-28.08295593,-28.17110901,-23.22943726,-19.94359131,-16.84676971,-34.1683197,-18.31400146,-18.64422302,-17.48835449
"Z LM95 L Major palatine foramen, posterior",4.441813278,4.696897888,0.851687717,1.651341248,3.187420845,3.582914734,1.571643448,4.877157974,2.901184082,13.16139984,5.40608139,1.675428009,4.417851639,0.831382751,5.697659302,14.93298492,48.05815125,46.42843323,48.6034668,45.26229553,-26.47877808,-0.330881023,-11.0976532,-16.59947968,-10.23162155,-19.24260712,-23.72073364,7.160840607,-17.32765961,-7.964665985,-12.68369446,-12.92052155,-4.803961945,-12.70627136,-15.75556946,-7.360739899,-13.98976898,-5.824947739,-16.98215942,-13.02986298,-7.594155884,-15.09904633,-10.74292526,-8.190330505,-5.861776352,1.283396721,-4.944424438,2.946368027,10.77297668,14.14478607,10.96435318,13.13105011,11.94583054,-7.039230347,0.86703968,4.500518036,43.15462646,2.026117325,-7.536573029,13.02312164,-14.52595215,-11.51938324,-6.960767365,-8.47517395,-13.61534576,-5.271218109,1.832915878,5.039354324,6.011336136,6.123835373,4.652626801,1.924596786,6.746824646,-19.43045044,-17.74578705,-15.37080383,-18.1073288,-19.40930328,-15.88460083,-8.044813538,-10.38111191,-22.36635132,-27.84487915,-5.850333023,-10.5923439,-20.13104248,-1.037105179,-4.741305161,45.9009491,-6.630389404,16.28915253,14.51076355,11.28745651,15.98042908,6.593338776,4.594777679,9.766255188,6.582491302,10.59654312,14.427388,10.27840576,7.693655396,42.09548035,5.143350601,46.48557434,47.33383179,42.59339294
"X LM94 R Major palatine foramen, posterior",-8.022532654,-9.70766449,-5.820216751,-2.812978363,-1.231458569,-0.734527826,-6.468545532,-4.583562851,-0.554030466,-11.60184631,-1.787281036,3.170855713,-1.995683479,-0.292893481,1.691885757,-4.39654007,11.20501175,4.798537827,0.088955975,2.737909317,-4.434687805,-4.128298187,12.10563812,-5.200059891,15.06251984,2.307208824,10.4518219,-7.214771271,-3.121026993,-0.260727382,-7.483512115,-4.91085701,0.570740414,-3.471967316,-7.939350891,3.740333176,-1.886810684,0.499740982,10.86767197,-3.926997757,5.147787857,-5.140514374,-8.739305115,7.227967072,6.099341583,-2.041386414,-2.146727753,0.259974933,-12.79130936,-11.59200745,-13.3207901,-13.18244629,-8.710385895,-1.627402115,-2.036759377,-3.229077911,-1.418373775,-5.004508972,1.330757141,16.99107513,-8.522705078,-5.213685608,8.78425827,1.425311375,-7.678388977,-0.899552822,-2.774011803,-2.927708244,-6.042098236,-10.36514816,0.061175585,-12.32290421,-5.292601776,-16.58933105,-18.17241364,-8.315447998,-11.48638229,13.3088501,6.773327637,0.468399048,0.481654835,-8.824695587,-0.669250584,-1.382849312,-0.455680752,-7.895935822,-1.753382492,-5.846617889,5.396611404,2.276036453,15.44923553,14.45714722,14.90948792,25.06634369,-0.443516064,-0.246890306,-5.17911644,-4.48471756,-2.285359383,-3.611118317,-3.541136551,-3.342885971,-5.394868088,2.341509628,-4.578342819,-0.467034578,10.29721985
"Y LM94 R Major palatine foramen, posterior",-17.53935852,-18.51015625,-14.99607239,-13.19195709,-13.79411926,-15.90901489,-16.35118713,-16.09815826,-12.83258972,-21.02543793,-14.3689209,-12.19980698,-13.94122009,-13.26438751,-13.60198212,-32.35526733,-27.00033264,-22.95803833,-26.16842041,-23.22573395,-13.86710358,-14.37583008,-14.72975769,-12.96777496,-13.50396576,-11.12331467,-9.586941528,-29.49908447,-11.97666245,-7.83555069,-14.05906525,-12.77768555,-12.44645004,-11.71563416,-12.26817017,-8.047926331,-12.46166763,-8.666708374,-26.59906311,-11.63585358,-8.568090057,-10.35097733,-15.26740112,-7.66355896,-9.628588104,-13.73777161,-11.0007576,-12.17944107,-22.92501068,-22.12589722,-24.59442291,-23.45140991,-22.57747345,-17.68891907,-12.40567703,-15.60942688,-21.94695282,-18.6038269,-10.75594025,34.72374878,-13.42209167,-12.41608658,-7.58201828,-6.96716156,-12.82494202,-12.25334702,-17.40180206,-15.50498962,-25.19486694,-25.30149689,-24.29933624,-19.01604767,-26.23262634,-18.29085846,-23.7836731,-19.52100372,-20.97674255,-23.4794693,-14.95504913,-10.25603256,-9.277528381,-9.066403198,-10.65828094,-9.877589417,-7.554190063,-13.18620911,-14.25281067,-10.92187729,-26.28030396,-15.39828949,42.54374084,36.05709229,34.13119202,34.35690918,-22.96015625,-20.66553497,-29.41676331,-24.92120361,-32.77590637,-32.99065247,-29.79493408,-24.61786499,-22.23823242,-39.88577881,-24.30697021,-24.21623535,-20.63673096
"Z LM94 R Major palatine foramen, posterior",2.294307137,2.035310745,-0.745230484,6.614302063,7.846511078,1.364041328,-0.091604561,2.651632118,7.641692352,18.18971558,10.13158646,6.371053314,9.201371765,6.556141663,6.245144272,12.56975403,43.59938049,44.66183777,46.01824646,43.16766663,-28.06826172,-5.645854187,-10.55402756,-15.79394226,-10.10925522,-20.49169617,-25.50335388,4.636726761,-10.67785797,-14.02859039,-5.569609833,-7.118717194,-10.75577469,-7.25510788,-8.896234894,-13.25972748,-8.924813843,-11.48807678,-13.31191864,-7.306535339,-12.2914978,-8.990328979,-4.006739426,-15.17853546,-12.09180603,-1.348125362,-4.397214127,-3.012521172,18.75611267,19.2311554,18.4244812,19.70572205,17.87862091,-10.23709564,5.970586777,1.40753994,41.59259033,3.300552368,-6.88627243,12.86611176,-7.928990173,-6.102236938,-13.53307495,-14.33565979,-6.97648468,-5.268240738,2.800990295,0.089984775,4.534939957,4.45811348,2.031767082,3.215901566,4.5336586,-19.38465881,-18.15948334,-14.14114075,-20.03389282,-23.8804184,-18.57763214,-11.60053329,-15.63075562,-23.75432281,-29.85272217,-10.14474564,-14.15330505,-21.0214447,1.938227463,-4.323933029,42.66131287,-7.709173584,14.05546875,15.13464813,11.43861923,16.21049957,4.418645096,2.788203049,8.244007111,4.216043472,7.667798615,11.76453171,8.343392944,6.563179779,40.88599854,3.167531013,45.70737305,47.71192627,39.04317322
"X LM93 L Postpalatine torus, distal",0.101994216,0.355932474,3.289699554,-0.061138141,-0.286632776,7.619510651,2.25882988,3.069031715,0.653760529,-9.660427856,-0.232143307,3.295875549,-3.267665482,2.282585335,-6.172070694,-3.791599655,6.865335846,2.999258614,-0.841828346,0.970262909,1.966904068,1.347592163,2.194922256,1.111841679,5.60348053,8.621527863,16.21476898,-4.64629364,3.040063477,-5.639594269,-1.057905769,-1.158456135,-5.103655243,1.428411293,-0.658366013,-1.403777218,4.96183548,-3.757213211,14.59384003,2.220192909,-1.359309864,0.27161572,-3.121585274,1.477969933,0.037642846,-8.607579803,-8.651184845,-7.356479645,-10.18331604,-10.05262604,-9.948196411,-9.61554184,-6.729034424,-10.57480316,-1.077837086,4.159137726,-0.762736034,-13.09404297,-5.835469437,23.84783478,-2.959681511,-1.34593277,2.294728088,-3.377370834,-1.126229,-9.216358185,-9.460968781,-12.10092239,-2.691248131,-9.882791138,0.432558107,-7.929136658,-4.544670868,-10.45070267,-12.37525787,-3.276538849,-6.268476105,11.42566528,2.115502739,3.58372879,2.137778854,-1.463515472,5.493486786,1.46086092,2.356241608,-2.175979233,-4.578103256,-14.36804199,4.587251663,-6.547881317,23.38404541,23.17756195,22.36906433,32.46690063,-1.454192734,0.12372781,-4.896302414,-2.851015854,-1.764110184,-3.107104683,-2.328500748,-3.137318039,-3.261091995,2.193805313,-4.089291,2.232710266,6.233635712
"Y LM93 L Postpalatine torus, distal",-22.58507996,-25.86923523,-21.81721344,-5.162043381,-5.792739105,-21.69780579,-22.20184937,-22.84368439,-6.124884796,-12.70041428,-6.724205017,-4.706068039,-7.25625,-4.749172974,-8.352545166,-24.28379517,-17.7152832,-14.0888916,-17.37268829,-13.5813736,-9.834337616,-20.1130661,-16.49132233,-6.106284714,-17.0686554,-7.850733185,-5.885621262,-18.24653625,-4.530448151,-10.89485168,-6.913536835,-5.973682785,-13.93778076,-5.823389435,-5.142744827,-11.45305099,-6.178864288,-11.68030396,-22.78288879,-5.469156647,-10.98451614,-4.458271027,-8.417889404,-10.51776123,-12.10136337,-14.38551178,-7.066984558,-14.54577942,-10.87744217,-14.21072693,-12.59465485,-12.49570923,-12.86407166,-20.20478821,-5.193831635,-21.66160278,-12.9620636,-10.6018898,-6.376220322,41.28407593,-6.33198204,-6.724635315,-10.53317184,-10.36737366,-6.45978241,-5.430240631,-11.91216888,-15.01348572,-15.34176636,-15.065242,-13.81453857,-24.67901154,-15.76702576,-11.64861832,-17.34360962,-11.53117294,-16.39160767,-14.86169586,-20.65670166,-8.092328644,-7.378340912,-5.895368576,-6.999272919,-8.051096344,-6.195824051,-9.032157898,-14.01687622,-6.729259491,-16.21845856,-18.08301392,47.57483521,39.45827637,40.51055603,40.63909302,-13.76830292,-12.17825317,-19.97500305,-16.04349213,-22.96320038,-24.47964478,-19.73820343,-16.17931976,-13.70768585,-30.26984558,-14.55658569,-15.87646332,-12.81203156
"Z LM93 L Postpalatine torus, distal",0.341012955,-0.453950453,-4.498031998,-0.08104381,0.722333431,-0.653027201,-2.679203224,1.255159664,1.345858383,10.63969727,2.873251152,-0.730474949,2.058491898,-1.005221939,1.936092567,14.25833282,45.32064514,43.70945129,46.08077698,42.28863831,-20.42528534,-0.885328388,-13.08031158,-12.40713501,-11.96011353,-13.76305695,-17.52826233,6.318117905,-17.25649414,-6.017170715,-12.3694664,-12.99845734,-2.139118385,-13.29864655,-15.09979401,-4.431063843,-14.27511139,-3.43957901,-21.84788971,-13.61803589,-5.374717331,-14.79080811,-10.36782837,-5.823213577,-2.909617424,1.795242882,-7.154831696,2.454238892,8.552600098,12.09355164,8.683824921,9.172144318,8.407203674,-3.219329834,-0.872448063,0.67574172,42.60997925,-1.950189972,-10.08347092,11.28622208,-14.59921112,-12.06619339,-4.388934708,-6.412237549,-12.80432587,-9.179937744,-0.982164192,4.148891068,4.832188416,4.627452469,3.014787102,-5.529059982,5.157271576,-15.89152832,-14.58964539,-13.3209137,-14.6724823,-20.3538269,-13.84789276,-2.409556007,-5.296395493,-16.31091614,-22.26045837,-0.733185387,-4.653348923,-14.66022186,-5.229714203,-7.515598297,43.05301514,-9.300179291,16.37906342,12.16492996,9.514880371,14.22695923,5.089809418,3.49834671,9.204962158,5.497953415,8.949376678,13.25913849,9.279972076,7.091508484,40.70072327,3.024624443,45.08684998,46.00965576,40.52432861
"X LM92 R Postpalatine torus, distal",-5.387078094,-4.879920959,-0.963615322,3.957729721,4.768715286,3.087343407,-2.911563301,-0.950033855,4.608576965,-4.516456604,4.438575363,8.744128418,2.68077755,6.547686768,3.092503738,-0.116147852,11.87293396,8.171331024,3.217918777,6.20463562,-3.38854866,-0.194448614,9.377553558,-1.465432549,12.03500366,1.822104263,10.81637955,-0.86713419,3.566808319,-5.853362274,-1.068033314,-0.285017824,-4.721646118,2.28354702,-0.914116859,-2.292075539,4.545172882,-4.161248016,7.046218109,2.024935532,-0.723605061,0.376052833,-3.146720886,0.193350291,-0.934225941,-2.756155396,-0.750058413,-3.541978073,-4.069898605,-5.690057755,-4.342362595,-3.52027626,-0.544665384,-3.159680748,2.943881798,0.685980511,3.075172043,-3.849488449,2.516469765,14.85173645,-2.39227829,-0.525413513,1.987535095,-2.994600868,-1.138124943,0.979126453,-0.747537804,-5.920046997,-0.00601932,-4.981543732,5.243429947,-10.87290497,-0.13126899,-12.62169037,-14.63424835,-3.754905319,-7.766319275,8.957840729,3.741135025,-3.376508331,-4.245001221,-8.407588196,-0.931808853,-5.662629318,-4.865971375,-8.092897034,1.334993553,-3.753580475,8.880482483,-0.957184982,15.44897614,13.85684967,13.12342224,23.22013702,3.525108337,3.90271225,-0.564923668,0.546294546,2.334364891,0.408403301,0.95925951,0.714845467,-0.705131578,7.057644653,0.295386982,5.032933044,10.94269485
"Y LM92 R Postpalatine torus, distal",-16.09289551,-17.18215332,-12.61352234,-9.658734894,-10.38990784,-13.99926605,-14.07219543,-14.40458679,-10.39548569,-17.26420746,-11.03775864,-9.144442749,-11.18159637,-9.552885437,-8.58285675,-31.01249695,-23.66392365,-20.40303955,-24.18748779,-21.60330505,-17.17459564,-16.00588989,-9.645189667,-15.27990417,-9.238941193,-14.0036499,-13.30977325,-27.38951416,-10.38862381,-6.018273163,-12.60737,-11.28899689,-9.180355835,-11.04475784,-10.77063217,-6.068312836,-10.97516556,-6.481420898,-27.0917511,-10.51480942,-6.400189972,-9.269325256,-13.49194641,-5.012093353,-6.70559845,-10.39140854,-7.495921326,-9.993015289,-16.75208588,-18.13696136,-18.27392578,-18.68568573,-18.1597168,-24.88626404,-9.755096436,-14.61665039,-20.51837158,-11.32834473,-5.961891174,39.95758972,-12.4861702,-11.45096741,-5.460613632,-4.973139191,-11.45413208,-6.586013031,-11.94806824,-10.73539047,-23.6808075,-24.10524292,-21.84625854,-15.49981689,-23.77862244,-20.34240723,-26.2603302,-20.44764709,-24.37337036,-21.71645508,-13.06937714,-10.97561874,-10.55149612,-12.35410309,-13.45371857,-10.16692352,-7.756269836,-15.78057251,-10.43303833,-6.712492371,-24.81217957,-11.51585999,48.98023682,41.57127686,40.1576355,40.32677002,-21.26676025,-19.34164429,-27.93465881,-22.60227966,-30.50960388,-31.49897156,-28.14109497,-24.46029053,-20.85609436,-38.47896423,-23.19506683,-22.90600433,-16.8318573
